target_uri,disposition,evidence,rationale
https://www.feedipedia.org/node/12365,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12366,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12371,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12373,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12376,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12377,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12388,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12389,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12390,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12391,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12407,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12415,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12420,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12423,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12426,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12434,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12458,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12460,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12462,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12473,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12474,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12502,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12507,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12513,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12518,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12519,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12526,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12538,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12541,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12544,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12545,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12554,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12563,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12577,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12579,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12581,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12582,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12584,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12597,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12601,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12611,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12618,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12623,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12625,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12626,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12627,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12630,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12633,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12641,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12643,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12644,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12645,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12650,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12664,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12666,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12669,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12680,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12682,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12684,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12685,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12689,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12694,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12709,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12716,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12719,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12733,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12734,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12735,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12740,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12745,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12746,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12747,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12751,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12754,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12755,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12758,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12761,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12763,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12764,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12787,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12792,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12798,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12800,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12805,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12808,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12809,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12810,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12815,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12817,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12840,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12859,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12865,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12873,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12874,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12875,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/12881,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12886,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12897,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12911,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/12929,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/13004,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/13056,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/13596,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/13883,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/14271,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/14530,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/14534,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/14602,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/15276,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/15454,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/15457,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/15497,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/15608,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/15783,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/15784,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/16307,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/16631,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/17132,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/17276,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/17326,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/17446,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/17447,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/18969,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/18970,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/18972,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/19048,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/19253,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/19702,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/19833,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/19894,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/19916,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/20056,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/20078,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/214,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/219966,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/22184,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/22237,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/22432,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/22524,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/22526,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/22607,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/22889,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/22891,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/23047,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/25057,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/25283,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/25373,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/26001,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/26049,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/26513,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/27583,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/27584,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/27587,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/413,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/564,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/579,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/589,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/602,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/611,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/614,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/616,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/6225,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/625,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/637,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
https://www.feedipedia.org/node/659,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/736,approved_label_available,review/livestock-v9/feedipedia_definition_evidence.csv;data/livestock-staging/approved_external_resource_labels.csv,Feedipedia page heading is frozen and published as external-resource label.
https://www.feedipedia.org/node/812699,held_label_not_cached,data/livestock-staging/mappings.csv,Mapping remains visible by URI; page heading awaits frozen retrieval evidence.
