concept_id,language,definition,definition_method,status,reviewer,review_date,evidence,rationale
AOM_000612,en,A feed material with governed source identity “soybean” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000613,en,A feed material with governed source identity “soybean” and characteristics: processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000614,en,A feed material with governed source identity “Soybean” and characteristics: product role — Residue role.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000616,en,A feed material with governed source identity “canola” and characteristics: physical form — Cake form.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000617,en,A feed material with governed source identity “cocoa bean” and characteristics: ingredient part — Shell.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000620,en,A feed material with governed source identity “cotton” and characteristics: ingredient part — Seed.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000625,en,A feed material with governed source identity “palm” and characteristics: ingredient part — Kernel; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000628,en,An AOM controlled feed category for “Oil Plant ByProducts”. Used to organize narrower feed materials; it does not identify one material or assert inherited characteristics.,composed_from_reviewed_feedipedia_category_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/content/feeds?category=13598,"Canonical hierarchy and current Feedipedia category page establish controlled feed category, not one material identity."
AOM_000632,en,"A crop by-product feed material with governed identity “hops”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12633,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000633,en,A feed material with governed source identity “beet” and characteristics: feed product type — Processing pulp; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000634,en,A feed material with governed source identity “cassava” and characteristics: ingredient part — Bran.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000635,en,A feed material with governed source identity “cassava” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000639,en,A feed material with governed source identity “concentrate cassava fish waste” and characteristics: ingredient part — Bran.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000640,en,A feed material with governed source identity “Yam” and characteristics: ingredient part — Peel.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000641,en,A feed material with governed source identity “roots and byproducts” and characteristics: ingredient part — Tuber.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000642,en,A feed material with governed source identity “sugarcane” and characteristics: physical form — Liquid form; processing method — Sugar processing; product role — By-product role.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000644,en,An AOM controlled feed category for “Sugar Processing ByProducts”. Used to organize narrower feed materials; it does not identify one material or assert inherited characteristics.,composed_from_reviewed_feedipedia_category_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/content/feeds?category=13603,"Canonical hierarchy and current Feedipedia category page establish controlled feed category, not one material identity."
AOM_000647,en,A feed material with governed source identity “barley” and characteristics: ingredient part — Grain; processing method — Crushing.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000648,en,"A crop-product feed material with governed identity “maize”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11662,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000649,en,A feed material with governed source identity “maize” and characteristics: ingredient part — Grain.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000651,en,A feed material with governed source identity “maize” and characteristics: ingredient constituent — Oil constituent.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000654,en,"An AOM feed material with governed operational source identity “Millet”. Component, whole-material integrity, processing method, physical form, product role, composition, constituent, and nutritional properties are unspecified unless separately asserted.",composed_from_bounded_workbook_material_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;review/livestock-v20/final_definition_tail_register.csv,"Canonical AOM identity and hierarchy establish operational feed-material scope. Definition must not infer plant part, whole-material integrity, process, form, composition, or nutrition beyond explicit facets."
AOM_000655,en,A feed material with governed source identity “rice” and characteristics: ingredient part — Grain.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000656,en,A feed material with governed source identity “rice” and characteristics: ingredient part — Grain; material integrity — Whole grain; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000657,en,A feed material with governed source identity “sorghum” and characteristics: ingredient part — Grain.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000660,en,A feed material with governed source identity “wheat” and characteristics: ingredient part — Grain; material integrity — Whole grain; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000662,en,An AOM controlled category for “Cereal Products” within “Crop Product”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000663,en,"A crop-product feed material with governed identity “jackfruit”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/27584,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000665,en,An AOM controlled category for “Fruit Product” within “Crop Product”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000667,en,An AOM controlled category for “Legume Products” within “Crop Product”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000668,en,"A feed material with governed source identity “soybean” and characteristics: processing method — Grinding, Roasting.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000670,en,A feed material with governed source identity “soybean” and characteristics: processing method — Roasting.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000671,en,A feed material with governed source identity “palm” and characteristics: ingredient constituent — Oil constituent.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_hard_tail_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000673,en,"A crop-product feed material with governed identity “sunflower”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/6225,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000674,en,A feed material with governed source identity “sunflower” and characteristics: ingredient constituent — Oil constituent.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000675,en,A feed material with governed source identity “sunflower” and characteristics: ingredient part — Seed; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000677,en,An AOM controlled category for “Oil Plant Products” within “Crop Product”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000678,en,A feed material with governed source identity “cassava” and characteristics: ingredient constituent — Starch constituent.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000679,en,A feed material with governed source identity “cassava” and characteristics: ingredient part — Tuber.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000680,en,"A crop-product feed material with governed identity “sweet potato”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12680,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000681,en,A feed material with governed source identity “roots and products” and characteristics: ingredient part — Tuber.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000682,en,"A forage-plant feed material with governed identity “water hyacinth”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12735,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000683,en,An AOM controlled feed category for “Aquatic Plants”. Used to organize narrower feed materials; it does not identify one material or assert inherited characteristics.,composed_from_reviewed_feedipedia_category_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/content/feeds?category=13587,"Canonical hierarchy and current Feedipedia category page establish controlled feed category, not one material identity."
AOM_000686,en,"A forage-plant feed material with governed identity “cenchrus ciliaris”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11899,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000687,en,A feed material with governed source identity “desho grass” and characteristics: feed product type — Hay; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000688,en,A feed material with governed source identity “digitaria” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000689,en,"A forage-plant feed material with governed identity “pennisetum purpureum”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12365,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000692,en,"A feed material with governed source identity “grass” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000697,en,"A forage feed material with governed workbook identity “Natural Pasture”, classified within “Pasture”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000698,en,A feed material with governed source identity “natural pasture” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000700,en,"A forage feed material with governed workbook identity “Unspecified Grazing”, classified within “Cereal and Grass Forages”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000701,en,An AOM controlled feed category for “Cereal and Grass Forages”. Used to organize narrower feed materials; it does not identify one material or assert inherited characteristics.,composed_from_reviewed_feedipedia_category_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/content/feeds?category=13593,"Canonical hierarchy and current Feedipedia category page establish controlled feed category, not one material identity."
AOM_000703,en,"A forage-plant feed material with governed source identity “acacia angustissima”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-0000182075,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
AOM_000704,en,"A forage-plant feed material with governed identity “acacia nilotica”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11794,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000705,en,"A forage-plant feed material with governed identity “acacia sieberiana”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12426,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000706,en,"An AOM feed material with governed operational source identity “Acacia tortilis”. Component, whole-material integrity, processing method, physical form, product role, composition, constituent, and nutritional properties are unspecified unless separately asserted.",composed_from_bounded_workbook_material_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;review/livestock-v20/final_definition_tail_register.csv,"Canonical AOM identity and hierarchy establish operational feed-material scope. Definition must not infer plant part, whole-material integrity, process, form, composition, or nutrition beyond explicit facets."
AOM_000708,en,A feed material with governed source identity “ficus thonningii” and characteristics: ingredient part — Leaf; processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000709,en,A feed material with governed source identity “gmelina arborea” and characteristics: ingredient part — Leaf; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000710,en,"A forage-plant feed material with governed identity “leucaena leucocephala”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11650,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000711,en,A feed material with governed source identity “moringa oleifera” and characteristics: ingredient part — Leaf; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000712,en,"A forage-plant feed material with governed identity “prosopis juliflora”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/12329,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000713,en,A feed material with governed source identity “prosopis juliflora” and characteristics: ingredient part — Pod.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000714,en,"A feed material with governed source identity “prosopis juliflora” and characteristics: processing method — Drying, Grinding.",composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000716,en,"A forage-plant feed material with governed identity “tithonia diversifolia”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/19894,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000718,en,An AOM controlled category for “Forage Trees” within “Forage Plants”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000719,en,"A forage-plant feed material with governed identity “alfalfa”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_feedipedia_source_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/node/11745,Healthy unshared Feedipedia page directly names AOM preferred identity; definition approves source/material scope only and does not inherit narrower descriptors.
AOM_000725,en,A feed material with governed source identity “vicia” and characteristics: processing method — Drying.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000726,en,"A forage-plant feed material with governed source identity “legume forages”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified at this concept level unless separately asserted.",composed_from_reviewed_public_authority_source_scope,approved,Pete Steward,2026-08-06,wfo-7000000323,Canonical feed-material hierarchy plus taxonomic authority support direct source identity; derived facets remain unspecified.
AOM_000730,en,A feed material with governed source identity “olive” and characteristics: ingredient part — Leaf.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000733,en,A feed material with governed source identity “siam weed” and characteristics: ingredient part — Leaf; processing method — Grinding.,composed_from_approved_semantic_facets,approved,Pete Steward,2026-08-06,data/livestock-staging/approved_feed_material_facets.csv;data/livestock-staging/approved_generated_feed_material_facets.csv,Definition states only governed source identity and approved semantic assertions; no biological or nutritional claim is inferred.
AOM_000734,en,An AOM controlled category for “Other Forage Plants” within “Forage Plants”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000735,en,An AOM controlled feed category for “Forage Plants”. Used to organize narrower feed materials; it does not identify one material or assert inherited characteristics.,composed_from_reviewed_feedipedia_category_scope,approved,Pete Steward,2026-08-06,https://www.feedipedia.org/content/feeds?category=15965,"Canonical hierarchy and current Feedipedia category page establish controlled feed category, not one material identity."
AOM_000736,en,An AOM controlled category for “Supplement” within “Feed Ingredient”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000737,en,An AOM controlled category for “Amino Acid” within “Supplement”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000743,en,"A feed ingredient with governed workbook identity “Carboxymethyl Cellulose”, classified within “Binder”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000744,en,"A feed ingredient with governed workbook identity “Cement”, classified within “Binder”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000745,en,An AOM controlled category for “Binder” within “Other Ingredients”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
AOM_000746,en,"A feed ingredient with governed workbook identity “Chromium Oxide”, classified within “Digestibility Marker”. Component, processing method, physical form, product role, integrity, composition, and constituent are unspecified unless separately asserted.",composed_from_canonical_workbook_identity_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,Canonical workbook establishes governed ingredient identity and hierarchy; all unasserted material facets remain unspecified.
AOM_000747,en,An AOM controlled category for “Digestibility Marker” within “Other Ingredients”. Used to classify feed records at this scope; narrower material characteristics require separate assertions.,composed_from_canonical_workbook_category_scope,approved,Pete Steward,2026-08-06,era_master_sheet.xlsx#AOM;sha256:f834c4f7837927774499eff4340c912784a3db10c2e19bd5d75a7f753df41438,"Canonical workbook path establishes controlled classification role; definition adds no biological, chemical, or nutritional claim."
