feed_material_id,target_property,target_concept_id,target_label,rule_id,status,reviewer,review_date,evidence,rationale
AOM_000536,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001684,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001684,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001684,aom:processingMethod,AOM_101101,Urea treatment,PROCESS-UREA_TREATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001686,aom:ingredientPart,AOM_101106,Straw,COMPONENT-STRAW,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001686,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001687,aom:ingredientPart,AOM_101106,Straw,COMPONENT-STRAW,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001687,aom:processingMethod,AOM_101101,Urea treatment,PROCESS-UREA_TREATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001688,aom:ingredientPart,AOM_101106,Straw,COMPONENT-STRAW,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001688,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001688,aom:processingMethod,AOM_101101,Urea treatment,PROCESS-UREA_TREATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001689,aom:processingMethod,AOM_101101,Urea treatment,PROCESS-UREA_TREATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001692,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001693,aom:ingredientPart,AOM_101038,Seed,COMPONENT-SEED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001693,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001693,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001694,aom:ingredientPart,AOM_101032,Kernel,COMPONENT-KERNEL,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001694,aom:ingredientPart,AOM_101038,Seed,COMPONENT-SEED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001694,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001694,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001695,aom:ingredientPart,AOM_101032,Kernel,COMPONENT-KERNEL,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001695,aom:ingredientPart,AOM_101038,Seed,COMPONENT-SEED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001695,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001695,aom:processingMethod,AOM_101091,Crushing,PROCESS-CRUSHED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001696,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001697,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001698,aom:ingredientPart,AOM_101038,Seed,COMPONENT-SEED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001698,aom:processingMethod,AOM_101091,Crushing,PROCESS-CRUSHED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001699,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001700,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001701,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001701,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001701,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001702,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001702,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001702,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001703,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001704,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001704,aom:processingMethod,AOM_101102,Wilting,PROCESS-WILTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001705,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001705,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001706,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001706,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001708,aom:ingredientPart,AOM_101032,Kernel,COMPONENT-KERNEL,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001708,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001708,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001709,aom:processingMethod,AOM_101102,Wilting,PROCESS-WILTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001710,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001710,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001711,aom:processingMethod,AOM_000831,Ensiling,PROCESS-ENSILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001713,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001714,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001714,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001715,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001717,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001718,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001718,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001719,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001719,aom:processingMethod,AOM_101102,Wilting,PROCESS-WILTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001720,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001721,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001722,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001722,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001723,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001723,aom:processingMethod,AOM_101102,Wilting,PROCESS-WILTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001724,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001724,aom:processingMethod,AOM_101102,Wilting,PROCESS-WILTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001725,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001726,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001727,aom:processingMethod,AOM_000831,Ensiling,PROCESS-ENSILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001728,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001729,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001730,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001730,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001731,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001731,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001732,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001734,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001734,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001735,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001736,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001736,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001737,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001737,aom:processingMethod,AOM_101098,Roasting,PROCESS-ROASTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001738,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001739,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001739,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001740,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001741,aom:processingMethod,AOM_000831,Ensiling,PROCESS-ENSILED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001743,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001744,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001745,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001746,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001746,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001750,aom:ingredientPart,AOM_101106,Straw,COMPONENT-STRAW,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001750,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001751,aom:ingredientPart,AOM_101106,Straw,COMPONENT-STRAW,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001751,aom:processingMethod,AOM_101101,Urea treatment,PROCESS-UREA_TREATED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001752,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001754,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001756,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001757,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001757,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001758,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001759,aom:ingredientPart,AOM_101035,Pod,COMPONENT-POD,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001759,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001762,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001764,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001765,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001765,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001765,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001767,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001768,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001768,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001768,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001769,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001770,aom:ingredientPart,AOM_101033,Leaf,COMPONENT-LEAF,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001770,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001772,aom:ingredientPart,AOM_101104,Bran,COMPONENT-BRAN,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001774,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001774,aom:processingMethod,AOM_101095,Grinding,PROCESS-GROUND,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001775,aom:processingMethod,AOM_101071,Drying,PROCESS-DRIED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
AOM_001776,aom:processingMethod,AOM_101094,Fermentation,PROCESS-FERMENTED,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.
